objid,ra,dec,ug,gr,ri,iz,dered_g,specobjid,specClass,z
587731186741346423,1.22923643,0.29687199,1.730143,0.829494,0.396451,0.321285,17.052536,109153259318411264,2,0.083868
587731186741346435,1.25014235,0.3486556,1.997696,0.975391,0.3965,0.351881,17.784119,109153259301634048,2,0.094246
587731186741477569,1.61008351,0.39066589,1.23209,0.488892,0.29071,0.177895,18.14027,109434742029418496,2,0.077793
587731186741346484,1.31749587,0.3250908,1.10531,0.667915,0.328991,0.247622,18.136833,109434741870034944,2,0.078302
587731186741543003,1.79135697,0.31507078,0.087847,0.129272,0.078943,-0.04336,18.248684,109434742033612800,3,1.43909
587731186741543026,1.6761482,0.23866765,0.469627,0.589035,0.405817,0.189026,18.588432,109434742046195712,3,0.187738
587731186741346489,1.32783765,0.29577223,1.844818,0.91647,0.395168,0.323263,17.882475,109434741849063424,2,0.094333
587731186741149883,0.90574677,0.24302762,1.45528,0.95639,0.511209,0.341408,18.654833,109153259154833408,2,0.159966
587731186741411929,1.48853088,0.30923228,0.264811,-0.0415,-0.148853,-0.121767,18.490204,109434741857452032,1,3.2491E-4
587731186741543094,1.79512171,0.28837456,0.94734,0.559858,0.35162,0.176947,18.791653,109434742037807104,2,0.113247
587731186741411985,1.40712268,0.36013345,1.010929,0.318554,0.27544,0.06982,19.264277,109434741878423552,2,0.094416
587731186741543101,1.80722377,0.27836208,1.421419,0.808643,0.365931,0.344215,16.837404,109434741991669760,2,0.101145
587731186741215387,0.94628377,0.37793457,1.336018,0.837732,0.386915,0.265511,18.255299,109153259142250496,2,0.179424
587731186741477448,1.62734801,0.38998275,-0.045225,-0.379923,-0.292109,-0.186735,18.364441,109434741983281152,1,1.16317E-5
587731186741542973,1.75554361,0.37843319,0.209206,0.160084,-0.034332,0.144087,17.30154,109434742008446976,3,0.888483
587731186741739721,2.24379255,0.30645144,1.77807,0.88512,0.463428,0.385851,18.111343,109434742285271040,2,0.101847
587731187277627676,7.73941E-3,0.71925542,1.95772,0.915491,0.408869,0.303646,18.088165,109153258676682752,2,0.082039
587731187277693072,0.01975171,0.78171599,1.855894,0.912144,0.424126,0.325688,16.580404,109153258508910592,2,0.080365
587731186741805152,2.27144932,0.23055345,2.054859,1.322197,0.509487,0.334871,18.390259,109716225268908032,2,0.210109
587731186741805176,2.30656933,0.31756366,0.947199,0.352362,0.248631,0.182938,17.76256,109434742239133696,2,0.062677
587731186741805195,2.3281643,0.32901643,1.062243,0.4084,0.293638,0.160353,16.671045,109434742302048256,2,0.062554
587731186741805225,2.36003108,0.32563113,0.32258,0.381132,0.45302,0.054066,19.585571,109434742364962816,3,0.114179
587731186741805238,2.40243237,0.41620405,2.088873,1.254747,0.481815,0.409569,18.534662,109716225252130816,2,0.197986
587731186741805243,2.40467012,0.34847436,0.991594,0.317034,0.289541,0.131569,17.663389,109434742385934336,2,0.063288
587731186741608467,1.84454547,0.26519714,1.985714,0.987965,0.422909,0.312078,17.413208,109434742197190656,2,0.102485
587731186741608617,1.8567985,0.27897177,1.901525,0.980262,0.393609,0.371655,16.894957,109434742218162176,2,0.101164
587731186741673990,1.969006,0.35284758,0.094513,0.318867,-5.300522E-3,-0.088005,18.791998,109434742192996352,3,1.2725
587731186741674013,2.03139378,0.27194911,-0.02813,0.138985,0.17626,0.036942,18.831421,109434742297853952,3,1.47679
587731186741739637,2.11172041,0.31886258,1.413332,0.687922,0.426008,0.257381,17.893578,109434742222356480,2,0.063114
587731186741739641,2.11047963,0.36926515,1.609522,0.684759,0.383595,0.199995,17.958815,109434742243328000,2,0.054704
587731187277693087,0.04215134,0.63428998,1.425489,0.771404,0.35603,0.264576,17.491674,109153258680877056,2,0.054114
587731187277693100,0.05768841,0.6533819,1.435394,0.810284,0.40242,0.301933,17.821754,109153258664099840,2,0.10358
587731187277693107,0.06148072,0.67454035,1.360489,0.781549,0.365911,0.296156,17.462076,109153258710237184,2,0.081778
587731187277758650,0.23553569,0.76280006,1.917583,0.911856,0.375401,0.333461,17.309177,109153258773151744,2,0.096118
587731186741870599,2.43944854,0.22696402,0.409077,-0.030308,0.02906,0.053909,18.383692,109716225260519424,3,0.697306
587731186741870756,2.49968789,0.34685018,2.325293,0.881603,0.468367,0.295227,18.014772,109434742381740032,2,0.063024
587731186741870781,2.53013789,0.32849893,1.26198,0.513577,0.305108,0.240109,16.310162,109434742360768512,2,0.038845
587731186741870796,2.53930787,0.3689228,1.323305,0.515947,0.281462,0.197639,17.727303,109434742356574208,2,0.063442
587731186741870810,2.55739766,0.38548606,2.008053,1.381725,0.504332,0.411356,18.619772,109434742314631168,2,0.209047
587731186741608591,1.81518769,0.37366658,1.877943,1.001663,0.437738,0.372304,16.922729,109434742050390016,2,0.090701
587731186741608659,1.90473969,0.33422873,0.288044,0.411291,0.076164,-0.038239,19.455362,109434742209773568,3,1.09991
587731187277889719,0.55821817,0.77445905,2.167007,1.176075,0.4704,0.353233,18.496378,109153258903175168,2,0.162144
587731187277758607,0.18394178,0.67300802,1.646511,0.759696,0.344065,0.266416,16.267633,109153258727014400,2,0.062608
587731187277889699,0.51506238,0.63185301,1.919889,0.940886,0.433967,0.324635,16.646297,109434741689679872,2,0.079284
587731187277824089,0.35139543,0.73041579,1.217934,0.594385,0.378986,0.197872,17.416052,109153258756374528,2,0.082093
587731187277824105,0.37640468,0.75234454,1.837685,0.905369,0.424662,0.301928,18.241646,109153258747985920,2,0.105963
587731187277824108,0.37711474,0.65831917,1.24094,0.622059,0.354877,0.232038,17.24205,109153258815094784,2,0.088518
587731187277824135,0.44342322,0.75048457,1.258093,0.534523,0.288799,0.157625,16.995127,109153258752180224,2,0.042455
587731187277824148,0.45274361,0.73052617,1.75383,0.998178,0.391239,0.350449,18.403507,109153258764763136,2,0.139041
587731187277889746,0.59310989,0.66107923,1.738079,0.943779,0.428856,0.332945,17.995543,109153258945118208,2,0.087739
587731187278020732,0.82236808,0.78980886,1.144459,0.589087,0.404173,0.215395,18.534321,109153259167416320,2,0.105786
587731187278020738,0.82588592,0.81230847,1.486277,0.79995,0.425247,0.315485,18.263474,109153259184193536,2,0.138889
587731187278020756,0.86971295,0.67703368,1.746025,0.916325,0.422722,0.299374,18.397003,109153259075141632,2,0.099944
587731187278086329,1.03219559,0.73653193,1.188307,0.70023,0.385735,0.243303,17.999165,109153259112890368,2,0.095064
587731187278086334,1.0421628,0.67019918,1.827406,0.883421,0.405539,0.305977,17.261332,109153259255496704,2,0.062719
587731187278086345,1.05666699,0.77957741,1.864191,0.937437,0.413835,0.321865,16.860458,109153259200970752,2,0.094271
587731187278348398,1.54336763,0.68232941,1.105759,0.50316,0.334118,0.18025,18.179863,109434741807120384,2,0.061541
587731187278348408,1.56204109,0.75645411,0.951288,0.378735,0.291117,0.075001,18.02953,109434741891006464,2,0.128375
587731187277955083,0.62797398,0.83307004,0.379494,0.501789,0.146208,-0.013165,18.548889,109153259049975808,3,1.35421
587731187277955130,0.73594032,0.77264808,1.917912,0.904278,0.416431,0.346983,17.659363,109153259062558720,2,0.086826
587731187277955173,0.6465063,0.70403402,1.779888,1.101938,0.424984,0.277187,18.734749,109153258907369472,2,0.192145
587731187277955213,0.70445563,0.75134076,1.900309,0.983757,0.586132,0.285775,16.977249,109434741651931136,3,0.086547
587731187277955231,0.71706711,0.65955905,1.651781,0.964081,0.21052,0.278,18.248287,109153258928340992,2,0.086825
587731187278348415,1.57785183,0.83206825,1.883627,1.255226,0.51223,0.365524,18.027279,109434742134276096,2,0.188163
587731187278086304,1.01361676,0.64567406,1.320452,0.674232,0.431465,0.28796,17.885612,109434741660319744,2,0.083569
587731187278282921,1.46167402,0.81213413,1.911331,1.241638,0.479298,0.378201,18.577728,109434741949726720,2,0.187867
587731187278282928,1.47837358,0.79251611,1.797895,1.087376,0.461952,0.361732,18.536886,109434741932949504,2,0.178163
587731187278348294,1.52525018,0.829167,1.55805,0.769316,0.395901,0.278006,17.54348,109434741966503936,2,0.08073
587731187278479546,1.89812589,0.79583555,1.69586,0.898369,0.383856,0.265417,17.828518,109434742465626112,2,0.100767
587731187278479571,1.91237656,0.81569607,0.813549,0.43577,0.436472,0.129953,18.249243,109434742440460288,2,0.092584
587731187278479622,1.85601781,0.72866374,1.120878,0.312531,0.252863,0.03013,18.054901,109434742138470400,2,0.061055
587731187278151887,1.13135241,0.70045875,1.789917,1.205345,0.456045,0.281467,18.635054,109153259280662528,2,0.192897
587731187278413949,1.73796869,0.6913109,1.834036,0.843858,0.394006,0.310941,16.125515,109434742004252672,2,0.054084
587731187278151924,1.19287844,0.70163282,1.141821,0.595839,0.367626,0.211166,17.450172,109434741643542528,2,0.100374
587731187278479460,1.82179179,0.83852783,1.855188,0.9431,0.461763,0.325954,17.996296,109434742104915968,2,0.102087
587731187278217333,1.2913853,0.63601073,-0.470327,-0.521425,-0.328796,-0.274839,18.045422,109434741672902656,1,2.52027E-4
587731187278479465,1.82271287,0.77866597,2.032923,1.256519,0.503653,0.314262,18.19244,109434742117498880,2,0.197195
587731187278479494,1.86618384,0.78527399,1.591284,0.808213,0.425531,0.308013,16.448189,109434742469820416,2,0.059787
587731187278479526,1.88803953,0.66522618,1.014753,0.568211,0.392784,0.197588,18.148289,109434742172024832,2,0.113661
587731187278479556,1.91319575,0.68825994,1.940269,1.027782,0.452959,0.358309,18.016171,109434742151053312,2,0.114127
587731187278741704,2.52301005,0.67350107,1.525454,0.701756,0.357474,0.241081,16.795393,109434742318825472,2,0.062829
587731187278545069,2.05461712,0.79184426,1.233721,0.576237,0.37149,0.16286,16.850185,109434742457237504,2,0.093101
587731187278479598,1.95895738,0.72628072,1.729158,0.840025,0.387436,0.311193,17.934074,109434742167830528,2,0.100643
587731187278151772,1.14881112,0.69694124,1.121111,0.427809,0.145025,0.0541,17.451418,109434741639348224,1,-3.71935E-4
587731187278545065,2.03346708,0.6640394,1.73542,0.864182,0.400908,0.294292,18.216913,109434742251716608,2,0.092813
587731187278610557,2.16764354,0.66696544,1.673042,0.715525,0.31628,0.229159,17.142488,109434742255910912,2,0.063375
587731187278217386,1.22286748,0.83841344,0.990507,0.590572,0.387379,0.204067,18.959681,109434741781954560,2,0.139446
587731187278676021,2.31540544,0.8125921,1.056831,0.607924,0.265036,0.226051,17.650364,109434742599843840,2,0.019394
587731187278676113,2.29855763,0.6562251,1.702066,0.791318,0.347468,0.278368,16.582672,109716225138884608,2,0.059509
587731187278741602,2.50851823,0.7068333,0.42028,0.386703,0.077438,0.037039,19.266272,109434742323019776,3,1.21213
587731187278151856,1.09412519,0.72805583,1.741806,0.836681,0.464266,0.350199,17.390711,109153259247108096,2,0.061862
587731187814826103,0.71810128,1.11710576,1.44084,0.756058,0.409866,0.294371,17.526421,109153259016421376,2,0.08078
587731187814826117,0.74113272,1.13186971,1.743755,1.266825,0.510641,0.355656,18.661909,109153259003838464,2,0.191702
587731187278545091,2.07738675,0.6463428,0.897152,0.357353,0.304422,0.066017,18.337477,109434742293659648,2,0.113072
587731187814760571,0.48682663,1.15685992,1.783411,0.817804,0.419527,0.322975,17.780502,109153258857037824,2,0.099421
587731187814826082,0.67751617,1.05028058,0.983595,0.399227,0.276785,0.166452,18.078091,109153258991255552,2,0.053635
587731187814891689,0.84370452,1.0578951,1.928036,0.936571,0.430536,0.327969,15.774738,109153259175804928,2,0.079513
587731187814891701,0.8489164,1.09990446,1.37063,0.677969,0.408836,0.216677,18.010128,109153259238719488,2,0.099403
587731187814891733,0.88727924,1.08055272,1.8256,1.014717,0.526529,0.416525,17.14691,109434741609988096,2,0.079292
587731187814957151,0.98683752,1.16702938,1.292028,0.708376,0.375813,0.266142,18.136656,109434741568045056,2,0.100403
587731187815022708,1.09097945,1.08916056,1.791977,0.84404,0.385608,0.306417,16.258293,109434741555462144,2,0.061057
587731187814957158,0.99944076,1.0727813,1.756783,0.899141,0.484566,0.342417,17.713345,109434741614182400,2,0.094631
587731187814891643,0.79019617,1.11599825,1.872297,0.944595,0.418219,0.349838,17.721355,109153259012227072,2,0.105628
587731187814563977,0.05328338,1.12020198,1.331218,0.520041,0.299836,0.187667,14.847795,109153258546659328,2,0.024737
587731187814891662,0.81246355,1.10069329,1.281254,0.975574,0.484283,0.352026,17.694233,109153259024809984,2,0.099812
587731187814957164,1.00798481,1.21353058,2.21137,0.97542,0.395796,0.358242,18.255589,109434741630959616,2,0.110422
587731187814629416,0.26782613,1.18269051,1.920099,1.034985,0.443043,0.34196,17.766743,109153258844454912,2,0.13882
587731187814957167,1.03448459,1.25699382,0.898792,0.279282,0.075567,-1.729965E-3,18.706392,109434741584822272,1,-4.89571E-4
587731187814629504,0.20123251,1.1567999,0.712296,0.471071,0.222275,0.145481,19.365149,109153258840260608,2,0.250391
587731187814629538,0.27702466,1.06608019,1.292067,0.740463,0.497051,0.243843,18.17309,109153258882203648,2,0.086153
587731187814695005,0.33023222,1.08761958,2.224211,1.080761,0.466814,0.347965,18.526222,109153258886397952,2,0.138386
587731187814891711,0.86189991,1.08070992,1.653217,0.859375,0.410906,0.288595,18.156481,109153259230330880,2,0.083083
587731187814695040,0.38179463,1.09742531,1.589039,0.680357,0.308847,0.201889,17.773752,109153258852843520,2,0.061169
587731187814695060,0.41754906,1.09200372,2.244427,1.126874,0.521976,0.417086,16.77416,109153258823483392,2,0.061086
587731187814891713,0.8645905,1.09775528,1.866095,0.877972,0.401276,0.276373,18.187654,109434741559656448,2,0.079426
587731187814891727,0.87878077,1.05894668,1.87574,0.897438,0.416826,0.269093,18.2799,109153259205165056,2,0.09423
587731187815022700,1.08497313,1.12784354,1.384155,0.667437,0.345093,0.233509,17.578249,109434741576433664,2,0.079295
587731187814957117,0.92080082,1.15138842,1.690437,0.744999,0.406683,0.288731,17.983839,109434741563850752,2,0.081018
587731187815088252,1.26188051,1.14639402,1.159824,0.784496,0.399773,0.28528,18.39007,109434741794537472,2,0.18141
587731187815088283,1.29855784,1.06058891,0.86672,0.311161,0.39345,7.84111E-3,18.302967,109434741886812160,2,0.102834
587731187815153781,1.39583883,1.21596192,0.891998,0.648014,0.340309,0.199335,18.972389,109434741911977984,2,0.186025
587731187815153828,1.49214988,1.06103459,1.768921,0.829655,0.505854,0.402317,17.947615,109434741962309632,2,0.100676
587731187815022746,1.15871026,1.12209858,1.646902,0.771563,0.35512,0.267601,17.480518,109434741740011520,2,0.099584
587731187815088233,1.23227962,1.16993663,1.324383,0.767908,0.448147,0.322594,18.280058,109434741719040000,2,0.097737
587731187814957064,0.93567806,1.11587505,1.218494,0.27965,0.096636,-5.449295E-3,17.070614,109434741589016576,1,-4.40227E-4
587731187815088247,1.24905272,1.07195011,1.631094,0.905666,0.416168,0.320498,18.506384,109434741727428608,2,0.114232
587731187815415882,1.999433,1.07321929,1.474218,0.803278,0.457466,0.250223,18.183678,109434742402711552,2,0.128496
587731187815219257,1.56258788,1.19155733,0.514112,0.503998,0.398718,0.150288,17.913763,109434741916172288,3,0.113683
587731187815219382,1.58850898,1.11887868,1.32917,0.526588,0.327143,0.181471,17.456985,109434742088138752,2,0.101558
587731890041847920,182.51228701,56.87333574,2.562222,1.242426,0.488746,0.212287,16.475739,370366331121303552,6,-3.87596E-5
587732769981989013,182.95834293,8.90541487,1.889929,0.981426,0.394894,0.306559,17.943806,346159190147858432,2,0.129361
587732771055730828,182.95899941,9.59163352,1.132973,0.758995,0.362238,0.255381,18.26317,346159190206578688,2,0.148836
587733398113615898,252.04817144,28.57590841,0.971941,0.285099,0.283739,0.070087,17.29785,475922385380311040,2,0.079324
587733398650224992,252.04506148,29.27205762,2.02309,0.990234,0.403757,0.304455,17.725904,377966163566526464,2,0.138376
587733398650225067,252.04256062,29.21153435,2.125282,1.060801,0.438366,0.372368,18.595881,377966163570720768,2,0.134324
587733399186899258,252.04440454,29.91929511,1.047546,0.554842,0.345459,0.203739,17.725008,378247626014851072,2,0.104462
587733432995938741,252.04133673,29.70185543,2.162271,1.015009,0.430214,0.374787,17.485603,378247626170040320,2,0.10936
587733432996004075,252.04774311,29.69800715,1.566711,0.693344,0.345394,0.279245,17.329214,377966163549749248,2,0.110456
587733432996004179,252.04342568,29.59680854,1.645876,0.642464,0.404146,0.292624,17.00639,378247626165846016,2,0.081408
587733440519012370,252.04167633,30.37417206,2.055788,0.962448,0.455963,0.325235,18.179106,378247626123902976,2,0.093879
587733603733930370,252.05011407,33.2749852,1.626663,0.850714,0.343264,0.29767,18.497169,330959834113376256,2,0.068789
587733604270539120,252.04401102,33.9958887,1.574478,0.799789,0.357534,0.324192,17.345716,330959835132592128,2,0.112732
587733608020050096,252.03858555,32.76241279,1.632559,0.830336,0.346865,0.291712,17.886799,330959834553778176,2,0.106397
587734892217303117,182.51356769,9.3961775,1.334711,0.722673,0.473316,0.310261,18.316034,346159190487597056,2,0.101455
587734893828112517,182.960229,10.65041972,1.439547,0.901678,0.410015,0.331995,18.316076,346159192383422464,2,0.145234
587735348037419102,182.95945813,14.6211802,-0.227734,-0.40099,-0.256422,-0.131245,17.551586,497032969303621632,1,7.86249E-4
587735349111029829,182.51186821,15.57171917,1.17067,0.638561,0.363201,0.218786,17.381386,497032970381557760,2,0.107829
587735665322033736,252.04339417,30.51700558,2.249567,1.085382,0.444975,0.400084,18.232471,377966165214887936,2,0.14715
587735695906308196,182.51343049,57.12705,1.145496,0.473629,0.350025,0.197042,18.171003,370085968037806080,2,0.055226
587735697516920951,182.51286816,58.42130965,1.971802,0.814465,0.408533,0.244654,17.140829,370366331414904832,2,0.102379
587736752473899061,252.04114001,24.49021951,0.917973,0.296125,0.107452,4.007339E-3,18.343702,401047623500300288,1,-3.4395E-4
587736753547247678,252.03854639,25.75562404,1.894045,0.834841,0.374735,0.29656,17.407782,400767245023707136,2,0.056213
587736753547247872,252.04302261,25.61905452,1.118282,6.240845E-3,-2.059937E-4,-0.069216,18.849649,400767242515513344,1,-1.17862E-3
587731187815284836,1.71252471,1.12780126,0.703548,0.334677,0.240072,0.012703,18.780197,109434742058778624,2,0.176305
587731187815284845,1.75684784,1.26129814,1.29888,0.63158,0.391569,0.18947,18.151289,109434742079750144,2,0.101989
587731187815284853,1.79095034,1.06669749,1.804155,0.820824,0.409213,0.321588,17.179203,109434742067167232,2,0.080326
587731187815284854,1.79064476,1.20811637,1.804161,0.901815,0.412834,0.316411,17.19655,109434742075555840,2,0.085968
587731187815350419,1.86895163,1.08534824,1.917692,1.175692,0.528141,0.351463,18.315393,109434742461431808,2,0.17727
587731187815350425,1.87622207,1.16768189,1.660061,0.427217,0.260851,0.186522,17.022106,109434742423683072,2,0.051869
587731187815415871,1.98047861,1.18328109,1.322445,0.630285,0.370413,0.298998,18.589802,109434742390128640,2,0.128675
587731187815678052,2.56514447,1.16940448,1.537569,0.989655,0.404404,0.323494,18.509619,109434742776004608,2,0.114664
587731187815415907,2.03302484,1.22868927,1.499035,0.84371,0.46524,0.330681,18.438694,109434742415294464,2,0.100319
587731187815481494,2.21499562,1.14795698,1.568762,0.75469,0.391615,0.275476,18.395802,109434742566289408,2,0.128312
587731187815481581,2.16630753,1.15012525,1.363329,0.46376,0.221069,-0.053974,17.657822,109434742574678016,2,0.04817
587731187815219253,1.5495725,1.21019166,0.928274,0.164257,0.07233,0.059259,18.117819,109434741937143808,1,-4.85218E-5
587731187815219281,1.59422343,1.16631276,-0.332272,-0.523623,-0.400616,-0.135237,18.553314,109434742083944448,1,-1.77042E-4
587731187815546929,2.36503454,1.18213868,0.137709,-0.061054,0.13855,0.033836,18.930597,109434742595649536,3,1.66972
587731187815415844,2.09873379,1.05624235,1.006058,0.433117,0.327063,0.177222,16.913307,109434742406905856,2,0.054646
587731187815415856,1.97123177,1.05394419,0.888987,0.41114,0.32196,0.159807,17.950504,109434742427877376,2,0.128231
587731187815546985,2.32450002,1.21673825,1.832001,0.90452,0.395168,0.311827,18.335796,109434742616621056,2,0.104066
587731187815677955,2.57417668,1.08076219,0.302969,0.292564,0.424702,-0.022278,19.047146,109434742750838784,3,1.81942
587731187815481439,2.246604,1.23088677,0.437691,0.565674,0.119177,0.580221,18.641039,109434742562095104,3,0.286766
587731187815678064,2.62038389,1.05036507,1.781502,0.910862,0.411783,0.338706,17.478659,109434742738255872,2,0.080272
587731187815546973,2.30910215,1.10405275,0.739639,0.440878,0.236507,0.048428,19.173704,109434742591455232,2,0.198551
587736782001864879,252.05019739,24.1521452,1.978106,0.900485,0.413177,0.317814,15.46777,398233832467202048,2,0.048265
587736782001865158,252.04823986,24.13847591,1.869936,0.846443,0.385757,0.313395,18.089525,401047623781318656,2,0.04708
587736782001930577,252.04144829,24.06340381,1.94919,0.900449,0.421343,0.342764,16.672529,398233832500756480,2,0.04631
587736945740546366,252.04458563,20.88325004,1.234089,0.661583,0.348029,0.227248,16.775928,441862595444473856,2,0.095315
587736946813894951,252.04105925,22.11394669,0.020754,0.236307,-0.068634,-0.116282,18.943544,441862595465445376,3,1.24148
587736946813960681,252.04050499,21.90478695,0.262909,-0.132936,-0.209511,-0.065908,19.95874,441862595176038400,1,-1.04188E-4
587738569239363682,182.51303993,14.97918253,1.754354,0.83135,0.347145,0.315084,17.931028,496751500555452416,2,0.079857
587738946146074672,182.51478629,38.94670699,1.039394,0.337872,0.114344,9.555817E-4,17.549271,593578918162726912,1,9.86797E-5
587739099136327743,182.95789899,38.56972782,2.023453,1.272966,0.500834,0.336525,18.240892,563461180526428160,2,0.192303
587739303679426720,182.95937097,34.89577194,1.429193,0.585484,0.324432,0.202009,17.384935,592734487343792128,2,0.11046
587739407318122631,182.51179909,35.14655071,2.01643,1.291803,0.473104,0.30298,18.886452,592734487482204160,2,0.20942
587739408391929982,182.51218066,35.96797905,1.931063,1.067923,0.439122,0.350226,17.043064,592734487436066816,2,0.134034
587739505005887624,182.51507971,31.93877858,1.887701,0.941656,0.406894,0.332018,16.983007,564306652950429696,2,0.078016
587739505005887631,182.51690386,32.02089026,1.884177,0.89938,0.41149,0.325037,15.689717,564306652929458176,2,0.060149
587739607552950361,182.96132795,31.36278675,1.735758,0.869301,0.456265,0.333732,16.160133,564306652501639168,2,0.073787
587739609700434024,182.95791252,32.98543974,1.172333,0.509697,0.29995,0.215807,17.277742,588230998517350400,2,0.052781
587741490914394190,182.95790594,30.56323136,1.406893,0.735415,0.402853,0.325134,17.923557,627357396968144896,2,0.097317
587741532253061299,182.51406329,29.40466606,1.920275,1.05162,0.509951,0.455692,17.534256,627357395277840384,2,0.090072
587741532789997671,182.5159088,29.91270719,1.820818,1.094328,0.502434,0.374252,18.881126,627920264667070464,2,0.222415
587741532790128788,182.95637107,29.97817296,2.337669,1.328167,0.523024,0.353065,18.070099,627920264843231232,2,0.221885
587741533326999676,182.95920454,30.36677852,1.456512,0.718493,0.403251,0.336789,16.761749,627357396980727808,2,0.057452
587741600420528198,182.51350617,26.30284564,1.127417,0.611694,0.379608,0.187748,17.206423,627638892123652096,2,0.131899
587741600420528204,182.51644785,26.23326964,0.994381,0.254934,0.226467,0.047518,16.807026,627638892157206528,2,0.064412
587741602031140929,182.5124768,27.59386277,1.23155,0.546778,0.369371,0.132448,17.539204,627638892878626816,2,0.080256
587741727651463307,182.51729551,26.17799736,1.218763,0.696678,0.377071,0.250235,17.683842,747831547511439360,2,0.116336
587742188830654492,182.96118605,23.77837843,1.314011,0.665497,0.408723,0.206725,16.662155,744452670961483776,2,0.107058
587742191514812553,182.51452616,25.89117531,1.067757,0.568062,0.400597,0.203571,18.218098,747831547532410880,2,0.077231
587742774559899741,182.95810755,17.67653177,1.000334,0.430414,0.071758,-0.495871,16.645887,730941858833760256,2,8.18824E-3
587742865824481383,182.95985871,18.72881033,1.783384,0.945185,0.426895,0.338848,18.203213,734602187048484864,2,0.110046
587745966788182082,182.51685308,68.69523462,0.629725,0.253691,0.122395,-0.078653,19.373619,138990319055142912,2,8.12316E-3
588007005270179953,252.04643405,40.64961204,1.925814,0.968906,0.405531,0.332652,17.037407,177552790619422720,2,0.104568
588007005270311174,252.04098013,40.36752595,1.801901,0.872269,0.358477,0.328087,17.782434,177552790309044224,2,0.101011
588009370690846791,182.96053034,61.82676434,1.841,0.847805,0.366937,0.330938,17.057568,219493814853697536,2,0.043965
588009370690846799,182.96137894,61.84895303,1.48687,0.599812,0.293684,0.217007,17.054585,219212318045634560,2,0.073582
588009371227652255,182.51430367,62.1664447,1.534153,0.739113,0.435356,0.273949,18.480013,219212318054023168,2,0.120256
588010358013559003,182.51287491,3.98822919,1.74004,0.916525,0.487385,0.353483,17.960661,237508368367878144,2,0.077417
588010359624171635,182.51208477,5.27442847,1.838198,0.927048,0.419762,0.328575,18.155174,237226886097272832,2,0.07651
588010359624171751,182.51238647,5.39419061,1.941177,0.943426,0.447601,0.36776,17.880316,237508368783114240,2,0.080036
588010360697913556,182.51713947,6.1812529,1.698019,0.841442,0.346844,0.331409,17.923862,457344654484963328,2,0.136825
588010878223515664,182.95878572,4.1744132,1.678427,0.781418,0.406858,0.302361,16.831743,237508368070082560,2,0.076245
588011122502598747,182.96063115,61.59550823,1.696663,0.821449,0.434208,0.267105,18.180065,219493815122132992,2,0.059981
588013382206619793,182.5139402,51.69121574,2.187582,1.197088,0.471739,0.297035,18.616343,248767590493585408,2,0.175126
588013383280492674,182.96095348,52.49765159,1.362438,0.481146,0.307098,0.15217,17.182142,248767591546355712,2,0.062399
588015507658768464,0.01348181,-1.11301822,1.006742,0.294399,0.148258,0.127186,17.509594,109153256998961152,2,0.021775
588015507658768490,0.05600125,-1.21360737,1.242096,0.563622,0.335358,0.186194,17.016504,109153256990572544,2,0.078169
588015507658768548,0.02307235,-1.21636781,1.203604,0.403603,0.192854,-0.017059,17.418371,109153256977989632,2,0.031696
588015507658833996,0.12866362,-1.21300411,1.502148,0.739071,0.394124,0.290886,16.814545,109153256994766848,2,0.075436
588015507658834026,0.16649679,-1.1912151,1.408113,0.784119,0.451746,0.274202,17.845169,109153257003155456,2,0.085657
588015507658834049,0.21561292,-1.19829677,2.443027,1.29372,0.486626,0.367292,18.125345,109153257007349760,2,0.197205
588015507658834052,0.22298055,-1.11527272,1.816677,0.852367,0.367404,0.263365,16.974869,109153257053487104,2,0.084163
588015507658834056,0.23706011,-1.06938735,0.2999,0.484846,0.338079,0.396683,19.989666,109153257049292800,3,2.10648
588015507658834108,0.23878634,-1.11483075,1.418892,0.725733,0.364941,0.087242,18.068407,109153256986378240,2,0.109078
588015507659423822,1.60633648,-1.08785743,1.151533,0.205227,0.116419,0.017488,17.066769,109434741291220992,1,-5.28513E-4
588015507659423783,1.55983623,-1.14642814,1.003307,0.552715,0.423391,0.178697,17.105816,109434741224112128,3,0.089633
588015507659423780,1.53285038,-1.05586102,-0.456942,-0.536863,-0.340773,-0.338804,17.299875,109434741219917824,1,-9.2379E-4
588015507658899571,0.30268073,-1.22829911,1.77528,0.945261,0.385893,0.34679,18.252838,109153256818606080,2,0.109371
588015507659423836,1.48311651,-1.20290101,0.734867,0.28307,0.29928,-0.011147,19.212667,109434741287026688,2,0.109943
588015507659423857,1.53351938,-1.11686851,0.299389,0.114771,-0.015179,-5.256653E-3,19.242786,109434741240889344,3,0.94864
588015507658965182,0.51385535,-1.20629019,1.167709,0.810038,0.327475,0.227198,19.328121,109153256826994688,2,0.247909
588015507658965108,0.51125361,-1.08579869,1.950378,0.93634,0.462805,0.343989,17.573212,109153256881520640,2,0.100489
588015507659358304,1.37603515,-1.05480744,1.253696,0.648668,0.429365,0.235922,17.88413,109434741396078592,2,0.109208
588015507659423867,1.55523449,-1.24260753,0.99469,0.357105,0.088163,-2.040863E-3,18.655277,109434741228306432,1,2.23572E-4
588015507659489351,1.6092011,-1.18635464,2.010241,0.996248,0.42243,0.337635,17.357536,109434741270249472,2,0.09645
